City,Month,Day,Year,AvgTemperature
Brisbane,4,14,2012,69.6
Brisbane,4,15,2012,69.2
Brisbane,4,16,2012,70.2
Brisbane,4,17,2012,68.3
Brisbane,4,18,2012,69.8
Brisbane,4,19,2012,71.6
Brisbane,4,20,2012,70.5
Brisbane,4,21,2012,71.3
Brisbane,4,22,2012,70.6
Brisbane,4,23,2012,73.4
Brisbane,4,24,2012,71.3
Brisbane,4,25,2012,62.9
Brisbane,4,26,2012,64.2
Brisbane,4,27,2012,65.3
Brisbane,4,28,2012,64.5
Brisbane,4,29,2012,66.3
Brisbane,4,30,2012,65.5
Brisbane,5,1,2012,65.9
Brisbane,5,2,2012,67.7
Brisbane,5,3,2012,68.6
Brisbane,5,4,2012,65.5
Brisbane,5,5,2012,62.1
Brisbane,5,6,2012,60.9
Brisbane,5,7,2012,63
Brisbane,5,8,2012,64.5
Brisbane,5,9,2012,64.3
Brisbane,5,10,2012,64.9
Brisbane,5,11,2012,64.2
Brisbane,5,12,2012,65
Brisbane,5,13,2012,63.9
Brisbane,5,14,2012,57
Brisbane,5,15,2012,61.1
Brisbane,5,16,2012,62
Brisbane,5,17,2012,62.7
Brisbane,5,18,2012,62
Brisbane,5,19,2012,62
Brisbane,5,20,2012,61.1
Brisbane,5,21,2012,64
Brisbane,5,22,2012,63.3
Brisbane,5,23,2012,64.1
Brisbane,5,24,2012,68.6
Brisbane,5,25,2012,58.5
Brisbane,5,26,2012,55.1
Brisbane,5,27,2012,58.7
Brisbane,5,28,2012,61.8
Brisbane,5,29,2012,63.1
Brisbane,5,30,2012,63
Brisbane,5,31,2012,61.4
Brisbane,6,1,2012,63.5
Brisbane,6,2,2012,64.6
Brisbane,6,3,2012,63.1
Brisbane,6,4,2012,61.5
Brisbane,6,5,2012,55.8
Brisbane,6,6,2012,60
Brisbane,6,7,2012,58.4
Brisbane,6,8,2012,60.1
Brisbane,6,9,2012,60.3
Brisbane,6,10,2012,58.5
Brisbane,6,11,2012,58.6
Brisbane,6,12,2012,62.1
Brisbane,6,13,2012,61.1
Brisbane,6,14,2012,59.8
Brisbane,6,15,2012,58.7
Brisbane,6,16,2012,62.8
Brisbane,6,17,2012,58.8
Brisbane,6,18,2012,55.8
Brisbane,6,19,2012,56.5
Brisbane,6,20,2012,56.9
Brisbane,6,21,2012,60.7
Brisbane,6,22,2012,63.6
Brisbane,6,23,2012,58.4
Brisbane,6,24,2012,59.8
Brisbane,6,25,2012,59.1
Brisbane,6,26,2012,55.7
Brisbane,6,27,2012,57.6
Brisbane,6,28,2012,61.3
Brisbane,6,29,2012,61.4
Brisbane,6,30,2012,58.8
Brisbane,7,1,2012,57.9
Brisbane,7,2,2012,52.9
Brisbane,7,3,2012,51.4
Brisbane,7,4,2012,52.5
Brisbane,7,5,2012,57.2
Brisbane,7,6,2012,56.9
Brisbane,7,7,2012,58
Brisbane,7,8,2012,59.1
Brisbane,7,9,2012,62.6
Brisbane,7,10,2012,62.1
Brisbane,7,11,2012,63
Brisbane,7,12,2012,67.5
Brisbane,7,13,2012,66.9
Brisbane,7,14,2012,65.1
Brisbane,7,15,2012,55.2
Brisbane,7,16,2012,59.9
Brisbane,7,17,2012,61.2
Brisbane,7,18,2012,61.6
Brisbane,7,19,2012,59.3
Brisbane,7,20,2012,59.9
Brisbane,7,21,2012,61.3
Brisbane,7,22,2012,58.5
Brisbane,7,23,2012,58.6
Brisbane,7,24,2012,58.3
Brisbane,7,25,2012,59.9
Brisbane,7,26,2012,58.9
Brisbane,7,27,2012,58.8
Brisbane,7,28,2012,54.6
Brisbane,7,29,2012,54.5
Brisbane,7,30,2012,57.9
Brisbane,7,31,2012,55.6
Brisbane,8,1,2012,53.7
Brisbane,8,2,2012,52.9
Brisbane,8,3,2012,55.2
Brisbane,8,4,2012,54.4
Brisbane,8,5,2012,56.9
Brisbane,8,6,2012,59.9
Brisbane,8,7,2012,56
Brisbane,8,8,2012,56.5
Brisbane,8,9,2012,61.4
Brisbane,8,10,2012,56.9
Brisbane,8,11,2012,56.3
Brisbane,8,12,2012,58.6
Brisbane,8,13,2012,57.5
Brisbane,8,14,2012,58
Brisbane,8,15,2012,60.5
Brisbane,8,16,2012,62.3
Brisbane,8,17,2012,64.8
Brisbane,8,18,2012,57.7
Brisbane,8,19,2012,58.1
Brisbane,8,20,2012,59.6
Brisbane,8,21,2012,60.5
Brisbane,8,22,2012,64
Brisbane,8,23,2012,69.1
Brisbane,8,24,2012,65.2
Brisbane,8,25,2012,60.4
Brisbane,8,26,2012,63.9
Brisbane,8,27,2012,61.1
Brisbane,8,28,2012,60.3
Brisbane,8,29,2012,63.5
Brisbane,8,30,2012,67.7
Brisbane,8,31,2012,61
Brisbane,9,1,2012,56.8
Brisbane,9,2,2012,59.6
Brisbane,9,3,2012,60.1
Brisbane,9,4,2012,62
Brisbane,9,5,2012,64.3
Brisbane,9,6,2012,68.3
Brisbane,9,7,2012,67.3
Brisbane,9,8,2012,64.1
Brisbane,9,9,2012,67.2
Brisbane,9,10,2012,63.5
Brisbane,9,11,2012,64.4
Brisbane,9,12,2012,65.3
Brisbane,9,13,2012,67.2
Brisbane,9,14,2012,60.7
Brisbane,9,15,2012,61.7
Brisbane,9,16,2012,64
Brisbane,9,17,2012,65.6
Brisbane,9,18,2012,62
Brisbane,9,19,2012,66.9
Brisbane,9,20,2012,67.6
Brisbane,9,21,2012,66.5
Brisbane,9,22,2012,71.2
Brisbane,9,23,2012,70.4
Brisbane,9,24,2012,68.6
Brisbane,9,25,2012,69.7
Brisbane,9,26,2012,66.7
Brisbane,9,27,2012,66.7
Brisbane,9,28,2012,68.9
Brisbane,9,29,2012,70.5
Brisbane,9,30,2012,65.5
Brisbane,10,1,2012,63.7
Brisbane,10,2,2012,65.2
Brisbane,10,3,2012,64.4
Brisbane,10,4,2012,67
Brisbane,10,5,2012,68.3
Brisbane,10,6,2012,71.6
Brisbane,10,7,2012,71.3
Brisbane,10,8,2012,69.5
Brisbane,10,9,2012,72.9
Brisbane,10,10,2012,74
Brisbane,10,11,2012,61.8
Brisbane,10,12,2012,59.4
Brisbane,10,13,2012,63.2
Brisbane,10,14,2012,66.6
Brisbane,10,15,2012,66.1
Brisbane,10,16,2012,67.3
Brisbane,10,17,2012,71
Brisbane,10,18,2012,72.5
Brisbane,10,19,2012,70.9
Brisbane,10,20,2012,73.4
Brisbane,10,21,2012,74.8
Brisbane,10,22,2012,71
Brisbane,10,23,2012,66.7
Brisbane,10,24,2012,65.8
Brisbane,10,25,2012,67.2
Brisbane,10,26,2012,72.8
Brisbane,10,27,2012,70.6
Brisbane,10,28,2012,67.1
Brisbane,10,29,2012,66.9
Brisbane,10,30,2012,68
Brisbane,10,31,2012,68.5
Brisbane,11,1,2012,72.9
Brisbane,11,2,2012,72
Brisbane,11,3,2012,70.8
Brisbane,11,4,2012,70.6
Brisbane,11,5,2012,70.6
Brisbane,11,6,2012,70.8
Brisbane,11,7,2012,72.9
Brisbane,11,8,2012,74.9
Brisbane,11,9,2012,73
Brisbane,11,10,2012,66.4
Brisbane,11,11,2012,68.6
Brisbane,11,12,2012,68.1
Brisbane,11,13,2012,69.2
Brisbane,11,14,2012,71.5
Brisbane,11,15,2012,73
Brisbane,11,16,2012,76.3
Brisbane,11,17,2012,70.9
Brisbane,11,18,2012,68
Brisbane,11,19,2012,74.7
Brisbane,11,20,2012,71.3
Brisbane,11,21,2012,72
Brisbane,11,22,2012,75.3
Brisbane,11,23,2012,74.3
Brisbane,11,24,2012,74.3
Brisbane,11,25,2012,74.4
Brisbane,11,26,2012,74.2
Brisbane,11,27,2012,76.2
Brisbane,11,28,2012,75
Brisbane,11,29,2012,75.8
Brisbane,11,30,2012,76.5
Brisbane,12,1,2012,76.7
Brisbane,12,2,2012,76.7
Brisbane,12,3,2012,78
Brisbane,12,4,2012,81.9
Brisbane,12,5,2012,79.2
Brisbane,12,6,2012,77.8
Brisbane,12,7,2012,76.9
Brisbane,12,8,2012,76.4
Brisbane,12,9,2012,76.2
Brisbane,12,10,2012,73.1
Brisbane,12,11,2012,73
Brisbane,12,12,2012,72.1
Brisbane,12,13,2012,71.6
Brisbane,12,14,2012,72.7
Brisbane,12,15,2012,75.8
Brisbane,12,16,2012,77.2
Brisbane,12,17,2012,80.5
Brisbane,12,18,2012,80.3
Brisbane,12,19,2012,78.9
Brisbane,12,20,2012,79.3
Brisbane,12,21,2012,79.2
Brisbane,12,22,2012,78.5
Brisbane,12,23,2012,78.8
Brisbane,12,24,2012,74.6
Brisbane,12,25,2012,77.1
Brisbane,12,26,2012,73.3
Brisbane,12,27,2012,77.5
Brisbane,12,28,2012,75.3
Brisbane,12,29,2012,77.8
Brisbane,12,30,2012,77.2
Brisbane,12,31,2012,76.2
Brisbane,1,1,2013,77.3
Brisbane,1,2,2013,80.8
Brisbane,1,3,2013,77.6
Brisbane,1,4,2013,77.6
Brisbane,1,5,2013,76.7
Brisbane,1,6,2013,78.2
Brisbane,1,7,2013,77.8
Brisbane,1,8,2013,78.4
Brisbane,1,9,2013,81.4
Brisbane,1,10,2013,81.6
Brisbane,1,11,2013,82.7
Brisbane,1,12,2013,81.5
Brisbane,1,13,2013,80.9
Brisbane,1,14,2013,75.8
Brisbane,1,15,2013,76.2
Brisbane,1,16,2013,75.3
Brisbane,1,17,2013,77.2
Brisbane,1,18,2013,79.7
Brisbane,1,19,2013,80.9
Brisbane,1,20,2013,79.1
Brisbane,1,21,2013,76.6
Brisbane,1,22,2013,78.8
Brisbane,1,23,2013,79.7
Brisbane,1,24,2013,76.3
Brisbane,1,25,2013,76.8
Brisbane,1,26,2013,76.9
Brisbane,1,27,2013,76.1
Brisbane,1,28,2013,77.5
Brisbane,1,29,2013,81.6
Brisbane,1,30,2013,78.6
Brisbane,1,31,2013,77.3
Brisbane,2,1,2013,76.7
Brisbane,2,2,2013,77.1
Brisbane,2,3,2013,73.7
Brisbane,2,4,2013,74.3
Brisbane,2,5,2013,71.5
Brisbane,2,6,2013,73.1
Brisbane,2,7,2013,72.5
Brisbane,2,8,2013,75
Brisbane,2,9,2013,75.9
Brisbane,2,10,2013,77.1
Brisbane,2,11,2013,76.6
Brisbane,2,12,2013,75.1
Brisbane,2,13,2013,73.1
Brisbane,2,14,2013,74.8
Brisbane,2,15,2013,71.4
Brisbane,2,16,2013,72.3
Brisbane,2,17,2013,71.6
Brisbane,2,18,2013,72.3
Brisbane,2,19,2013,70.9
Brisbane,2,20,2013,74.4
Brisbane,2,21,2013,73.9
Brisbane,2,22,2013,77.9
Brisbane,2,23,2013,79.3
Brisbane,2,24,2013,76.8
Brisbane,2,25,2013,74
Brisbane,2,26,2013,75.7
Brisbane,2,27,2013,75.6
Brisbane,2,28,2013,76.1
Brisbane,3,1,2013,73.4
Brisbane,3,2,2013,70.9
Brisbane,3,3,2013,73.9
Brisbane,3,4,2013,75.4
Brisbane,3,5,2013,74.3
Brisbane,3,6,2013,71.9
Brisbane,3,7,2013,73.6
Brisbane,3,8,2013,73.3
Brisbane,3,9,2013,72.5
Brisbane,3,10,2013,74.5
Brisbane,3,11,2013,73.5
Brisbane,3,12,2013,73.2
Brisbane,3,13,2013,71.7
Brisbane,3,14,2013,73.7
Brisbane,3,15,2013,75.1
Brisbane,3,16,2013,75.6
Brisbane,3,17,2013,76.5
Brisbane,3,18,2013,70.8
Brisbane,3,19,2013,74.2
Brisbane,3,20,2013,69.4
Brisbane,3,21,2013,74.8
Brisbane,3,22,2013,75.1
Brisbane,3,23,2013,77.5
Brisbane,3,24,2013,74
Brisbane,3,25,2013,77
Brisbane,3,26,2013,75.5
Brisbane,3,27,2013,74.5
Brisbane,3,28,2013,72.8
Brisbane,3,29,2013,75.3
Brisbane,3,30,2013,71.1
Brisbane,3,31,2013,70.8
Brisbane,4,1,2013,71.3
Brisbane,4,2,2013,72
Brisbane,4,3,2013,72.1
Brisbane,4,4,2013,70.1
Brisbane,4,5,2013,69.1
Brisbane,4,6,2013,68.4
Brisbane,4,7,2013,67.3
Brisbane,4,8,2013,67.6
Brisbane,4,9,2013,68.7
Brisbane,4,10,2013,67.5
Brisbane,4,11,2013,71.2
Brisbane,4,12,2013,68.8
Brisbane,4,13,2013,67
Brisbane,4,14,2013,70
Brisbane,4,15,2013,70
Brisbane,4,16,2013,68
Brisbane,4,17,2013,69.8
Brisbane,4,18,2013,69.6
Brisbane,4,19,2013,68.2
Brisbane,4,20,2013,64.3
Brisbane,4,21,2013,66.5
Brisbane,4,22,2013,68.8
Brisbane,4,23,2013,71.3
Brisbane,4,24,2013,68.9
Brisbane,4,25,2013,69
Brisbane,4,26,2013,69.4
Brisbane,4,27,2013,66.9
Brisbane,4,28,2013,67.9
Brisbane,4,29,2013,70.2
Brisbane,4,30,2013,69.1
Brisbane,5,1,2013,68.1
Brisbane,5,2,2013,69.7
Brisbane,5,3,2013,64.4
Brisbane,5,4,2013,69
Brisbane,5,5,2013,67.5
Brisbane,5,6,2013,65.4
Brisbane,5,7,2013,65.5
Brisbane,5,8,2013,65.4
Brisbane,5,9,2013,66.1
Brisbane,5,10,2013,63.8
Brisbane,5,11,2013,63.1
Brisbane,5,12,2013,65
Brisbane,5,13,2013,66.9
Brisbane,5,14,2013,64.6
Brisbane,5,15,2013,63.9
Brisbane,5,16,2013,57.6
Brisbane,5,17,2013,61.9
Brisbane,5,18,2013,59.4
Brisbane,5,19,2013,56.8
Brisbane,5,20,2013,57.1
Brisbane,5,21,2013,60.5
Brisbane,5,22,2013,57.6
Brisbane,5,23,2013,60
Brisbane,5,24,2013,62.3
Brisbane,5,25,2013,62
Brisbane,5,26,2013,62.9
Brisbane,5,27,2013,65
Brisbane,5,28,2013,66
Brisbane,5,29,2013,62.9
Brisbane,5,30,2013,61.9
Brisbane,5,31,2013,63.7
Brisbane,6,1,2013,65
Brisbane,6,2,2013,61.6
Brisbane,6,3,2013,58.9
Brisbane,6,4,2013,61.8
Brisbane,6,5,2013,62.8
Brisbane,6,6,2013,64.8
Brisbane,6,7,2013,62.8
Brisbane,6,8,2013,64.7
Brisbane,6,9,2013,65.1
Brisbane,6,10,2013,62.8
Brisbane,6,11,2013,65.7
Brisbane,6,12,2013,66.3
Brisbane,6,13,2013,64.7
Brisbane,6,14,2013,60.1
Brisbane,6,15,2013,57.2
Brisbane,6,16,2013,56.8
Brisbane,6,17,2013,56.1
Brisbane,6,18,2013,55
Brisbane,6,19,2013,57.8
Brisbane,6,20,2013,59
Brisbane,6,21,2013,53.1
Brisbane,6,22,2013,55.7
Brisbane,6,23,2013,58.6
Brisbane,6,24,2013,55
Brisbane,6,25,2013,54.8
Brisbane,6,26,2013,57.5
Brisbane,6,27,2013,61.7
Brisbane,6,28,2013,61.3
Brisbane,6,29,2013,60.6
Brisbane,6,30,2013,57.4
Brisbane,7,1,2013,60
Brisbane,7,2,2013,64.1
Brisbane,7,3,2013,65.5
Brisbane,7,4,2013,63.5
Brisbane,7,5,2013,62.8
Brisbane,7,6,2013,61.6
Brisbane,7,7,2013,61.4
Brisbane,7,8,2013,59.1
Brisbane,7,9,2013,59.3
Brisbane,7,10,2013,58.4
Brisbane,7,11,2013,60.5
Brisbane,7,12,2013,59.9
Brisbane,7,13,2013,60.8
Brisbane,7,14,2013,59.4
Brisbane,7,15,2013,60.7
Brisbane,7,16,2013,62.1
Brisbane,7,17,2013,61.9
Brisbane,7,18,2013,62.5
Brisbane,7,19,2013,66
Brisbane,7,20,2013,62.1
Brisbane,7,21,2013,60
Brisbane,7,22,2013,57.5
Brisbane,7,23,2013,55
Brisbane,7,24,2013,58.9
Brisbane,7,25,2013,61.8
Brisbane,7,26,2013,59.3
Brisbane,7,27,2013,60.9
Brisbane,7,28,2013,62.4
Brisbane,7,29,2013,63.2
Brisbane,7,30,2013,59
Brisbane,7,31,2013,61.7
Brisbane,8,1,2013,61
Brisbane,8,2,2013,60.9
Brisbane,8,3,2013,59.2
Brisbane,8,4,2013,59.8
Brisbane,8,5,2013,58.4
Brisbane,8,6,2013,60.7
Brisbane,8,7,2013,61.7
Brisbane,8,8,2013,60.1
Brisbane,8,9,2013,58.5
Brisbane,8,10,2013,61
Brisbane,8,11,2013,61.8
Brisbane,8,12,2013,65.6
Brisbane,8,13,2013,65.3
Brisbane,8,14,2013,68.3
Brisbane,8,15,2013,63.4
Brisbane,8,16,2013,60.7
Brisbane,8,17,2013,64.5
Brisbane,8,18,2013,64.3
Brisbane,8,19,2013,63.7
Brisbane,8,20,2013,57.6
Brisbane,8,21,2013,54.2
Brisbane,8,22,2013,55
Brisbane,8,23,2013,62.8
Brisbane,8,24,2013,61.8
Brisbane,8,25,2013,63
Brisbane,8,26,2013,62.8
Brisbane,8,27,2013,63.7
Brisbane,8,28,2013,65.7
Brisbane,8,29,2013,64.2
Brisbane,8,30,2013,66.4
Brisbane,8,31,2013,68
Brisbane,9,1,2013,67.2
Brisbane,9,2,2013,66.8
Brisbane,9,3,2013,64.4
Brisbane,9,4,2013,62.9
Brisbane,9,5,2013,62.2
Brisbane,9,6,2013,62.8
Brisbane,9,7,2013,65
Brisbane,9,8,2013,64.6
Brisbane,9,9,2013,66.7
Brisbane,9,10,2013,66.2
Brisbane,9,11,2013,70.1
Brisbane,9,12,2013,69.3
Brisbane,9,13,2013,70.1
Brisbane,9,14,2013,68.6
Brisbane,9,15,2013,70.2
Brisbane,9,16,2013,66.7
Brisbane,9,17,2013,69
Brisbane,9,18,2013,68.9
Brisbane,9,19,2013,70.4
Brisbane,9,20,2013,69.2
Brisbane,9,21,2013,66.1
Brisbane,9,22,2013,66.9
Brisbane,9,23,2013,67.9
Brisbane,9,24,2013,72.9
Brisbane,9,25,2013,72.9
Brisbane,9,26,2013,73.7
Brisbane,9,27,2013,70.7
Brisbane,9,28,2013,67.2
Brisbane,9,29,2013,72.3
Brisbane,9,30,2013,71.9
Brisbane,10,1,2013,73.2
Brisbane,10,2,2013,72.7
Brisbane,10,3,2013,71.6
Brisbane,10,4,2013,64.2
Brisbane,10,5,2013,66.9
Brisbane,10,6,2013,70.8
Brisbane,10,7,2013,73.4
Brisbane,10,8,2013,69.3
Brisbane,10,9,2013,66.5
Brisbane,10,10,2013,71.5
Brisbane,10,11,2013,74.5
Brisbane,10,12,2013,73
Brisbane,10,13,2013,75.3
Brisbane,10,14,2013,70
Brisbane,10,15,2013,69.6
Brisbane,10,16,2013,69.8
Brisbane,10,17,2013,71.1
Brisbane,10,18,2013,65.7
Brisbane,10,19,2013,69.5
Brisbane,10,20,2013,71.1
Brisbane,10,21,2013,71.6
Brisbane,10,22,2013,72.8
Brisbane,10,23,2013,74.6
Brisbane,10,24,2013,73.2
Brisbane,10,25,2013,69.7
Brisbane,10,26,2013,72.4
Brisbane,10,27,2013,71.7
Brisbane,10,28,2013,72.5
Brisbane,10,29,2013,70.6
Brisbane,10,30,2013,71.5
Brisbane,10,31,2013,71.4
Brisbane,11,1,2013,69.4
Brisbane,11,2,2013,70.6
Brisbane,11,3,2013,74
Brisbane,11,4,2013,69.4
Brisbane,11,5,2013,67.6
Brisbane,11,6,2013,69.2
Brisbane,11,7,2013,69.4
Brisbane,11,8,2013,72.1
Brisbane,11,9,2013,73.7
Brisbane,11,10,2013,73.7
Brisbane,11,11,2013,74.3
Brisbane,11,12,2013,75.1
Brisbane,11,13,2013,74.4
Brisbane,11,14,2013,70.7
Brisbane,11,15,2013,74.1
Brisbane,11,16,2013,71.8
Brisbane,11,17,2013,68.1
Brisbane,11,18,2013,66.1
Brisbane,11,19,2013,72.8
Brisbane,11,20,2013,73.4
Brisbane,11,21,2013,73.8
Brisbane,11,22,2013,74.9
Brisbane,11,23,2013,74.2
Brisbane,11,24,2013,75.6
Brisbane,11,25,2013,73.7
Brisbane,11,26,2013,70.9
Brisbane,11,27,2013,72.1
Brisbane,11,28,2013,73.5
Brisbane,11,29,2013,75.4
Brisbane,11,30,2013,65.9
Brisbane,12,1,2013,68.4
Brisbane,12,2,2013,69.4
Brisbane,12,3,2013,70.5
Brisbane,12,4,2013,73.9
Brisbane,12,5,2013,73.9
Brisbane,12,6,2013,70.2
Brisbane,12,7,2013,70.9
Brisbane,12,8,2013,71.8
Brisbane,12,9,2013,73.8
Brisbane,12,10,2013,76.2
Brisbane,12,11,2013,74.6
Brisbane,12,12,2013,72.5
Brisbane,12,13,2013,75.6
Brisbane,12,14,2013,76.3
Brisbane,12,15,2013,77.2
Brisbane,12,16,2013,75
Brisbane,12,17,2013,74.2
Brisbane,12,18,2013,73.8
Brisbane,12,19,2013,73
Brisbane,12,20,2013,74.5
Brisbane,12,21,2013,75.7
Brisbane,12,22,2013,76
Brisbane,12,23,2013,76.8
Brisbane,12,24,2013,78.5
Brisbane,12,25,2013,76.7
Brisbane,12,26,2013,77.8
Brisbane,12,27,2013,76.6
Brisbane,12,28,2013,78.4
Brisbane,12,29,2013,79.4
Brisbane,12,30,2013,76.4
Brisbane,12,31,2013,76.3
Brisbane,1,1,2014,75.7
Brisbane,1,2,2014,78.5
Brisbane,1,3,2014,82.3
Brisbane,1,4,2014,82
Brisbane,1,5,2014,80.8
Brisbane,1,6,2014,77.8
Brisbane,1,7,2014,77.7
Brisbane,1,8,2014,75.8
Brisbane,1,9,2014,73.1
Brisbane,1,10,2014,74
Brisbane,1,11,2014,75.6
Brisbane,1,12,2014,76.1
Brisbane,1,13,2014,77.4
Brisbane,1,14,2014,77.8
Brisbane,1,15,2014,77.9
Brisbane,1,16,2014,78
Brisbane,1,17,2014,77.2
Brisbane,1,18,2014,77.1
Brisbane,1,19,2014,76.8
Brisbane,1,20,2014,80.1
Brisbane,1,21,2014,81.6
Brisbane,1,22,2014,80.5
Brisbane,1,23,2014,73.1
Brisbane,1,24,2014,76.1
Brisbane,1,25,2014,76.3
Brisbane,1,26,2014,74.2
Brisbane,1,27,2014,75.6
Brisbane,1,28,2014,73.8
Brisbane,1,29,2014,75.1
Brisbane,1,30,2014,76.1
Brisbane,1,31,2014,75.4
Brisbane,2,1,2014,76
Brisbane,2,2,2014,75.9
Brisbane,2,3,2014,73.6
Brisbane,2,4,2014,76
Brisbane,2,5,2014,73.2
Brisbane,2,6,2014,-99
Brisbane,2,7,2014,74.5
Brisbane,2,8,2014,77
Brisbane,2,9,2014,76.8
Brisbane,2,10,2014,75.7
Brisbane,2,11,2014,74.5
Brisbane,2,12,2014,76.1
Brisbane,2,13,2014,77.3
Brisbane,2,14,2014,78
Brisbane,2,15,2014,80
Brisbane,2,16,2014,81.1
Brisbane,2,17,2014,79.1
Brisbane,2,18,2014,79.3
Brisbane,2,19,2014,81
Brisbane,2,20,2014,81.2
Brisbane,2,21,2014,80.4
Brisbane,2,22,2014,75
Brisbane,2,23,2014,74.6
Brisbane,2,24,2014,74.6
Brisbane,2,25,2014,74.5
Brisbane,2,26,2014,75.7
Brisbane,2,27,2014,76.8
Brisbane,2,28,2014,75.4
Brisbane,3,1,2014,76.2
Brisbane,3,2,2014,78.1
Brisbane,3,3,2014,73.3
Brisbane,3,4,2014,72.3
Brisbane,3,5,2014,72.1
Brisbane,3,6,2014,74
Brisbane,3,7,2014,74.8
Brisbane,3,8,2014,75.3
Brisbane,3,9,2014,74.4
Brisbane,3,10,2014,73.9
Brisbane,3,11,2014,73.4
Brisbane,3,12,2014,73.6
Brisbane,3,13,2014,74.1
Brisbane,3,14,2014,72.9
Brisbane,3,15,2014,74.7
Brisbane,3,16,2014,78
Brisbane,3,17,2014,79.2
Brisbane,3,18,2014,79.5
Brisbane,3,19,2014,78.2
Brisbane,3,20,2014,76.6
Brisbane,3,21,2014,75
Brisbane,3,22,2014,74.1
Brisbane,3,23,2014,75.3
Brisbane,3,24,2014,75.6
Brisbane,3,25,2014,75.3
Brisbane,3,26,2014,76.1
Brisbane,3,27,2014,73.2
Brisbane,3,28,2014,75.7
Brisbane,3,29,2014,78.4
Brisbane,3,30,2014,72.6
Brisbane,3,31,2014,75.2
Brisbane,4,1,2014,75.1
Brisbane,4,2,2014,73.8
Brisbane,4,3,2014,74.3
Brisbane,4,4,2014,74.3
Brisbane,4,5,2014,75.9
Brisbane,4,6,2014,73.5
Brisbane,4,7,2014,70.4
Brisbane,4,8,2014,70.9
Brisbane,4,9,2014,71.1
Brisbane,4,10,2014,69.8
Brisbane,4,11,2014,75.1
Brisbane,4,12,2014,78.1
Brisbane,4,13,2014,70.7
Brisbane,4,14,2014,69.9
Brisbane,4,15,2014,68
Brisbane,4,16,2014,69.5
Brisbane,4,17,2014,70.3
Brisbane,4,18,2014,68.6
Brisbane,4,19,2014,69.7
Brisbane,4,20,2014,69.8
Brisbane,4,21,2014,70.9
Brisbane,4,22,2014,69.8
Brisbane,4,23,2014,69.9
Brisbane,4,24,2014,70.3
Brisbane,4,25,2014,71.8
Brisbane,4,26,2014,72.2
Brisbane,4,27,2014,72.8
Brisbane,4,28,2014,67.6
Brisbane,4,29,2014,67.2
Brisbane,4,30,2014,70.2
Brisbane,5,1,2014,69.4
Brisbane,5,2,2014,66.4
Brisbane,5,3,2014,58.9
Brisbane,5,4,2014,59.5
Brisbane,5,5,2014,59.7
Brisbane,5,6,2014,63
Brisbane,5,7,2014,65.3
Brisbane,5,8,2014,64.8
Brisbane,5,9,2014,66.2
Brisbane,5,10,2014,63
Brisbane,5,11,2014,64.9
Brisbane,5,12,2014,65.9
Brisbane,5,13,2014,66.5
Brisbane,5,14,2014,64.8
Brisbane,5,15,2014,67.6
Brisbane,5,16,2014,63.1
Brisbane,5,17,2014,66
Brisbane,5,18,2014,66.4
Brisbane,5,19,2014,65.8
Brisbane,5,20,2014,66.1
Brisbane,5,21,2014,67.5
Brisbane,5,22,2014,68.4
Brisbane,5,23,2014,68.2
Brisbane,5,24,2014,66.9
Brisbane,5,25,2014,65.9
Brisbane,5,26,2014,65.9
Brisbane,5,27,2014,67.6
Brisbane,5,28,2014,68.4
Brisbane,5,29,2014,70.7
Brisbane,5,30,2014,67.1
Brisbane,5,31,2014,65.2
Brisbane,6,1,2014,64.4
Brisbane,6,2,2014,67.4
Brisbane,6,3,2014,66.5
Brisbane,6,4,2014,65.1
Brisbane,6,5,2014,66.3
Brisbane,6,6,2014,65.9
Brisbane,6,7,2014,64.3
Brisbane,6,8,2014,64.2
Brisbane,6,9,2014,62.4
Brisbane,6,10,2014,63.7
Brisbane,6,11,2014,62.5
Brisbane,6,12,2014,65
Brisbane,6,13,2014,64
Brisbane,6,14,2014,62.8
Brisbane,6,15,2014,58.4
Brisbane,6,16,2014,55.9
Brisbane,6,17,2014,59
Brisbane,6,18,2014,63.5
Brisbane,6,19,2014,62.8
Brisbane,6,20,2014,62.2
Brisbane,6,21,2014,64.1
Brisbane,6,22,2014,61.6
Brisbane,6,23,2014,62.7
Brisbane,6,24,2014,60.8
Brisbane,6,25,2014,58.6
Brisbane,6,26,2014,55.8
Brisbane,6,27,2014,61.2
Brisbane,6,28,2014,63.1
Brisbane,6,29,2014,57.7
Brisbane,6,30,2014,55.2
Brisbane,7,1,2014,50.9
Brisbane,7,2,2014,54
Brisbane,7,3,2014,59.1
Brisbane,7,4,2014,61.1
Brisbane,7,5,2014,59.8
Brisbane,7,6,2014,56.8
Brisbane,7,7,2014,53.1
Brisbane,7,8,2014,52.5
Brisbane,7,9,2014,60.5
Brisbane,7,10,2014,58.2
Brisbane,7,11,2014,52.6
Brisbane,7,12,2014,60.8
Brisbane,7,13,2014,64.4
Brisbane,7,14,2014,60.4
Brisbane,7,15,2014,58.8
Brisbane,7,16,2014,57.6
Brisbane,7,17,2014,60.6
Brisbane,7,18,2014,54.6
Brisbane,7,19,2014,53.9
Brisbane,7,20,2014,59.4
Brisbane,7,21,2014,60.3
Brisbane,7,22,2014,57.5
Brisbane,7,23,2014,59.9
Brisbane,7,24,2014,60
Brisbane,7,25,2014,61.9
